"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"MIR4777",-3.50417498473982e-06,0.000621379762620804,4.77350090506119e-05,-0.000934200374344974,0.00158904604777624,0.00223780075713315,1.06812300533027e-05,0.000346423579156186,0.000919369349922265,0.000759907577635627,0.00104297856226746,-0.00220886072797726,0.00150401163049455,-0.00137049006098308,0.000240861731159423,-0.000666452117326849,-0.000336100658774483,0.000470859677219211,0.0023130069359708,0.0012914494986643,0.00126273501503803,0.000499135951464703,0.00143924635067934,0.00153529518065373,-0.000983832023382248,0.00214067616398328,-0.00580868193063315,-0.000491131157628571,-0.00084491167606322,0.000586641452237032,-0.00299940523063267,-0.00450706900415403,0.00233305994155462,0.00194841486368399,0.00186653980073984,-0.00282181158599631,4.73683522078432e-05,-0.00235552173939033,-0.00212183089776931,-0.0012691570805336,-0.000971375781002155,-0.000765534107728229,7.32241642959856e-05,0.00153003199810243,-0.000417547890293356,0.00161967901437553,0.000186928127828817,-0.00154073289468194,-0.00316501349188161,-0.00638816850204833
"RGS3",0.00413318052990067,-0.00440467625405966,0.0533967854022288,-0.00109631425276294,0.0400805414158465,0.0280022413750199,-0.00742316048339655,-0.00416025739264939,-0.0109400631367831,0.0068462512910718,-0.0392100680357774,-0.0268270360830552,0.00794639131383532,0.00460459145222717,0.0300616472589189,-0.0403278806457861,0.0518765228105306,-0.0469539555684741,0.00619747417265664,0.0155697753893249,-0.0121131951358648,0.0101711078061767,0.0471947256696996,-0.0175027238871365,0.00291079604674036,-0.00636943720297018,0.0147215273602215,0.0220519802495822,0.00182240708339988,0.00632387979119794,0.0282622111667492,-0.0237134391545388,-0.0195201943217853,-0.041392417801455,0.00774622091947071,-0.0158279168737653,-0.0644967042307095,-0.0124261457613859,-0.0275750350437755,-0.0395163844475708,0.0392700249359422,0.0223805122892358,0.00769241176733687,0.0166763001320123,-0.0117938304170579,0.0111542954451912,-0.0778430766896806,-0.0173478338907668,-0.0103737465812056,0.0243709513795314
"LOC644656",-0.00747310519191864,-0.015404791131605,-0.00999291827173227,0.000826345316229544,-0.00325600801524194,-0.00529559240560038,-0.0099159963405092,0.028862595985914,0.00310707288818732,0.0143728230100376,-0.0246174594501936,-0.0274827538989381,-0.00601860835197067,-0.0492168787438921,-0.000734106710852831,-0.00341331419456072,-0.0296609711610329,-0.0467399555926603,0.0649789473374176,0.0179289869646224,-0.0124035238848552,-0.00573227330745885,-0.0375730872981474,0.00432528499759946,-0.0179804866593783,0.0700041596294839,0.0133196340758122,-0.0568200459635963,-0.0466435899623185,0.0389365534551857,0.0185837243419566,-0.0647105256746381,0.0339093372495329,0.0245713960685826,0.0453748763659608,0.0634631319496176,0.0205182064246768,-0.0374685718307405,0.00619337177031948,-0.0206360199785646,0.015026526484331,0.0508812027178249,-0.0102356380291156,-0.0245956366491099,-0.0332335116771047,-0.0293614429317937,0.0243759101208736,-0.0283426884822824,0.0303733230499477,0.0389231548073818
"MIR4700",-0.00295272941913962,-0.00403279319075248,0.00778505682185142,0.000578514034464685,0.000510441126413314,-0.00288547737768025,-0.00413927897704908,0.00211162868127365,0.00228064704384782,0.00451370200444922,0.00454606496797084,-0.00186895559506944,-0.0065750104190361,-0.00246204673765852,0.00218676822599422,0.0104551006497768,0.00365636201274777,-0.00700978512347362,-0.0015152583381063,-0.00796728704958877,-0.00854068345581955,-0.000393641012397568,0.00505047813831519,0.0085556708553716,0.00263177660320538,0.0170995536023766,0.00915823535739597,0.00205461358539354,-0.00193146837471368,0.00411928822451278,-0.001238248258354,-0.00874542504932523,-0.00794541385773164,-0.00742411419581888,-0.00430569827126995,0.00656776368862448,-0.019568583588283,0.00146793878221672,-0.0033415936715861,-0.00942638750702954,0.00727076466559411,1.41634825877477e-05,0.0158259617756251,-0.00483673974778662,0.00505354831367884,0.0138581463390607,0.00275018328457504,0.000850685821945732,0.0055152564299879,0.00424699456902313
"TMEM37",-0.0226297193234859,-0.0052165787527554,-0.010238516375314,0.00909647258516011,0.0208594378000644,0.00955762188303694,-0.0125888080586775,0.00220178579342122,0.0358502824398126,-0.0204541422355415,0.0150490565415241,0.00606331647747179,-0.0113338176841719,0.0474262986521296,0.0162773304461588,-0.0128942700005689,-0.00141570298905888,0.00907189903769483,0.010400780948961,0.00703119492467195,0.038749038301131,0.00977389698709875,0.00222181639581668,0.0087555853299678,-0.059841581228408,-0.00197841459102847,0.00814878785455233,0.0309119431910915,-0.0151501288171107,-0.0115078676117311,-0.0230126439276756,0.00631964088169331,-0.0133758012681571,-0.0125388958981796,-0.0168363048034607,0.00957146374332322,-0.000886207099180062,-0.00545988723964139,0.0364219694013899,-0.083571082270163,0.0111381082014142,0.0263041474780343,0.0127580496169355,-0.0350416668199515,0.0218988034903109,0.00144309860838827,0.00247695674663749,0.01182886356833,0.00737131341911328,-0.0295724702898454
"TMEM35",0.037797339002937,0.0199262393112733,0.0211635546551849,0.0132561906945162,-0.0112426022338924,0.0327240684157038,-0.041568868611985,0.0171189060930331,0.0110042039854974,-0.00509176697884622,-0.00114536751078411,0.0305856357236411,-0.015226874357113,0.0253065056808302,-0.00271756973216215,-0.0324471977958679,0.0348347249506568,0.0209313482741829,-0.0418199613436942,-0.0231075085534538,-0.0139879488136702,0.0107953772856062,0.00567240544973491,0.00235443115490671,0.0133518199198242,0.00344919045780625,0.00514641118876909,-0.00147671053547805,0.00651840538035251,-0.00100743497384977,-0.0196917951758864,-0.0175760534127811,0.0245248966081846,-0.0281986024867686,0.0387737773896047,-0.00306448765840959,-0.0349232049668803,0.00909969626144008,0.0194855943512242,0.0336243468007871,0.0236918824920762,0.000901469179399109,0.024285138742265,0.0154610765393996,0.037642260748459,0.00751610681594538,0.0295879007601255,0.00689960855829775,-0.0155225026889232,0.0182273976007182
"MAGEE2",0.00412193841346819,0.00447252088053694,0.019779921765397,0.00412339962161782,-0.00847952613439404,0.0118690225919111,-0.0243147710264932,0.0040619968551512,-0.00127077191463601,-0.00901935986468401,-0.0136298945130342,0.00521447669349291,0.00353434436469727,0.0135442660462089,-0.0210220546978007,0.0103772983982602,0.0174126761691635,-0.00126438254584554,-0.0124282384531336,-0.011890796145306,0.00588335233109522,-0.00526093066732579,0.0246212707641391,-0.0153603486023709,-0.0101349133958499,0.0178196170917764,-0.0316402409318344,0.00539368933054151,0.00188547126251597,-0.0017404543987447,-0.017014957006002,-0.00450195601764618,-0.0131926478485138,-0.00442904115630389,0.019818268273552,0.0052902811335845,-0.0162347956548533,-0.0324867012676851,-0.00332933632462325,0.0199045637348721,0.00624247408767747,-0.00393077244369898,0.0224937130623962,0.020077504245176,0.00910361966468409,-0.038378755872165,-0.00142377343409331,0.0308802724288445,-0.0362876535201201,0.0165799046395329
"MTHFD2",0.0118197947496863,-0.0250356777336085,-0.00664644939004197,0.0161103585994737,0.00309772511253303,-0.00978695577584314,-0.0404678925358326,0.0233453685385358,-0.0389346660741125,0.0190492697364146,-0.0208352615133425,-0.0458490027432751,0.075004187662011,-0.0296182893460737,0.0121771430039324,0.00036916971954649,-0.0506539508098093,0.0501740616214266,-0.00121483759882262,0.0101109991439496,0.0597895213157425,0.00851912856664203,0.0303615011642992,-0.00961136564013042,-0.0040035928142249,-0.0783434108506927,-0.0133271318133324,-0.00887477695326479,-0.0447985961785556,0.0739548160608191,0.0179098493769127,0.0317762768918972,0.0102777942852049,0.0265926555075742,-0.074342427448485,-0.0317677713434058,0.0423172518616816,-0.018560381558825,-0.0317962504043646,-0.0480629838202961,0.0281622259697574,-0.0144050816920466,0.0372815741820449,0.0274822908833788,-0.00959639890862359,0.0296737420420216,-0.0184704516102038,0.0329260734454903,0.0606837038369695,0.0150300938562242
"RERG",-0.0156088792665186,2.10618997935257e-05,0.062104390929018,-0.00606363094685011,-0.0138590547239712,-0.00156989249713927,0.00032436595148322,0.00655242576241245,-0.00851547581392213,-0.00572368528705665,-0.00327074028381614,0.00808964500646042,-0.00499324895255606,0.00805341686049186,0.0152352907809178,0.00760967498538413,-0.0119006370796017,0.0149450765983043,0.000149097446842242,0.014710001012527,-0.0287501202460159,-0.0233424331547361,-0.0427498310939341,-0.0240820978177694,-0.0200760090275155,-0.03095775253074,-0.0397259392850511,0.00263616894554511,-0.0353864176281024,-0.0467456343742196,-0.00400309063403286,-0.0320773072433421,0.00977233169782935,0.00472241493347809,0.0148764469281274,-0.0302224924451437,0.00807917826801019,0.00202547428029599,-0.00209359310062432,0.0217444440094486,0.0106448946546851,0.0273631134225931,-0.0189334049960522,-0.0120740474386931,-0.00999019944602282,-0.0128737303030989,-0.0422845985588191,-0.0224643743183815,0.000812754503693186,-0.0545036187513378
"SCARNA9L",-0.00295544302560448,-0.00584955381282408,0.00171589127024094,0.00666026892801672,0.00630272054559509,-0.000196406755833842,-0.00784040431841672,0.0028534320812981,0.00770357454928192,0.0133816692882987,-0.00430505374051356,-0.00487080569936095,-0.00556417485285219,-0.000206793906325679,-0.00115981426206444,0.0158760265126801,-0.00100100818268354,-0.0233754836764954,-0.0177420683065082,0.00232675202989144,-0.0141754965689003,-0.00799767686472439,-0.00176718211314235,-0.00492107093395456,-0.00428489416729343,0.00259786031029516,0.00414191162764015,0.00672985547937549,-0.011744605162427,-0.000428549695999481,0.00145240800561816,0.000885019283818394,-0.0087829443684187,-0.0216116181539873,0.0147120992287912,0.0217188051645792,0.00730528805939609,0.0122705634653475,0.0151872546513463,0.0204732693195135,-0.0375255633476794,-0.0330611216344688,-0.00296489839627179,0.0464557555406992,-0.017095543964368,0.0111226677068124,-0.00336351380926514,0.0130462754054638,-0.0160935545185696,-0.0272627840666687
"DLEU1",0.00692051530851863,-0.0195318166168384,0.0114886740826208,-0.0249750474086676,0.010314141945191,-0.0100424083259033,-0.0148017330659579,0.0153313746531603,0.00893119641355968,0.00382469964983683,-0.00593810184280551,0.0202743900492404,0.0146096777420957,-0.0317063948117908,0.0105197671664232,0.00976176152169039,0.000924075064794679,0.00793957982551527,0.0318017193693615,-0.0037497644875811,0.0234966415200352,0.0034773103714688,-0.00800370481873183,0.0215850626216439,0.0212937775855025,-0.00602427307872305,0.020545784754717,-0.0208318773858888,-0.0192819015567982,-0.0309816251664552,-0.0191370260495591,0.0144740327022362,-0.0122798843836308,-0.00663877785290835,-0.0100049414474596,-0.0135875025968778,0.0176796594724846,-0.0212187348484443,0.0023537022946686,0.0136076164472058,-0.00628258581517371,-0.0118299509211178,0.0133481936649387,0.00500698216960858,-0.0469736328361623,0.000619594104164039,0.0546822056620001,0.0220913958486931,0.00808586539838397,-0.0233165526559275
"OR1L8",-0.00102719079290058,-9.66863681619537e-05,0.00019875903283225,0.00109603588335512,-0.00534623599313517,0.00119986928959244,-0.00327929217897884,-0.0176949682047402,0.000525719626730986,-0.0018351586407315,-0.000602581089468425,0.00686668300382152,-0.008240542283142,-0.00781975589716116,0.0023516530479336,-0.00603214307588887,-0.0114326285236702,-0.00607083802678541,-0.00136337797063638,-0.0094913707680824,-0.00377050356046942,0.00103730399100958,-0.00333056101935304,-0.00974963546041552,0.000570292198349088,0.00250404100440126,0.00687149516542024,-0.00534704860741258,-0.000112200747200133,0.00764817926361838,-0.00483991731948017,0.00593478319275009,0.000736594877638413,0.00260313137530541,0.00895391802011086,0.000679713302467134,0.00361006102470186,0.00578751732548686,0.00161594527407925,-0.00122618510889475,0.0045059479012525,0.00535544209357569,0.00128106656555086,0.0146397155042507,-0.00516380545139261,0.018529514256089,0.00186969413284861,0.0142599616443939,0.0024700339609983,-0.00494600368439714
"SNORA41",-0.000752446446403444,0.000336901873714656,0.00394311438105558,0.00317535766205169,0.00166669271028221,-0.0132716005603761,-0.00199002537929951,0.00507185504831607,0.00250708455765609,0.0212760398452736,0.00276607112036021,-0.00877529574323065,0.00455597498933591,-0.00713323128793899,0.0127341269304883,0.0195723957664712,-0.0076988100379538,-0.025122415965312,-0.0070236810002266,0.0126483764921184,-0.0160390509127689,-0.00342349260263763,-0.000918806513342891,-0.00838518274142629,-0.00758440734059351,0.00714712588846952,-0.00172005117173073,0.00848367262387646,-0.00479059683357038,0.00560049303297966,0.0018627620415721,-0.0231012289677627,-0.00637970975909858,-0.00751659234444094,0.018029840088901,0.0147703185626917,-0.0092153252553465,0.011750683052965,-0.0163765403382621,0.00149306420342344,-0.0428916940979968,0.00364322401409067,-0.0382002494204203,0.0249396881726053,-0.040464127015719,0.000878185227516865,0.0179841317281563,-0.00194964814140251,-0.00667147428179,0.00145690251413517
"PGBD2",0.00296357893020934,-0.00225051069248258,0.00123514978747778,0.000142669557558207,-0.00723019129087656,0.00128082378852857,-0.00945593060030291,-0.00658749997922663,-0.00863048907505857,0.00319890134121614,-0.013164770825127,-0.0035040214802392,0.0114866860670968,-0.003369955498869,0.00241482980178473,0.00708445619801762,-0.0107651124308095,-0.00429292244621223,0.00513367027703979,0.00181390987188597,-0.000934283391254422,0.012831847848373,0.00318345961727,-0.00233365975541377,-0.0170426680439096,-0.00885187220749346,-0.000147383297423679,-0.0180665977620071,-0.0157666824327315,0.00945120025353388,0.000310578707569077,-0.00408533802461736,-0.0128561882961169,0.00463101789512502,-0.00780224541454153,-0.00730668443029564,0.00619469876997686,0.0256228619039417,0.0122618673975083,-0.0114019080981989,0.033314733687358,-0.00455912962051338,0.000965574849664655,0.00925593596648695,-0.0176543742549871,-0.020467261100559,-0.0277648562202049,-0.0119715254034517,-0.0147025387835597,0.0106661584930305
"OR4C11",-0.000218599735276911,-0.000139368274566358,-0.000439643522628831,-0.000215704594815184,-0.000876022599360203,-0.000991185156909936,0.00131533760368471,-0.000368805444733155,0.000854778069279854,-0.00138337921387492,-5.54093700503351e-05,0.00285907658290488,-0.000577950071184369,-0.00100059651433245,-0.00238729885324775,-0.00227648383847624,-1.34522259348369e-06,0.00186856683693366,-0.000399737839413531,0.000910584284289351,-0.000925446075339177,-0.00094292013893758,-0.000908312609901981,-0.0002168458801394,0.00223492848232157,-0.00315868470934063,-0.00387933034771101,-0.000964163859337419,-0.00340420475138216,-0.000270338791368349,0.00174373983706427,-0.0037772375968721,-0.00479148632059458,0.00125602657504121,-0.0008132787277616,0.000549546344520501,-0.000286948015026347,0.00157570719695144,-0.00575818611750848,-0.00455086959611981,0.00202947162820899,-0.00349114436263978,0.00178719443815194,-0.0038342903100263,-0.000766287263434184,-0.00167665046487111,0.00986559134340403,0.00261377597894929,0.00230182121785655,0.00230157587700904
"SNORD32B",-1.65090385909135e-05,-0.000492679694074464,-0.00034864925051416,-0.000326159764816007,-0.000257315714139002,-0.000668907331522684,0.000130043539757075,0.000674913751257967,0.000751493109189354,0.00105781344926569,0.000100799023161111,0.00103280082974752,-0.00116912855529822,-0.00069337552167126,0.000359487775341802,0.000315132741037479,0.000106950469019462,0.00125310946600166,-0.000624127176735677,-0.00179676728407024,0.00298077602425225,-0.00163184545794638,-0.000282993292270419,-0.000485317735665645,0.000724707999209585,-0.00104014370027319,0.00125495339214571,0.00302023507224378,0.00422934701806561,-0.00207099827265907,0.00100805866254408,0.0020515572587158,0.00156570178161117,0.00195725456712037,0.000493418509647858,0.00034044887296933,0.00257954397852793,-0.000533032345940301,0.00115521228345747,0.00381388212097749,-0.000691249725536965,0.00395820583923154,-0.00119414896752256,-0.00239715248459424,-0.000946739053233187,-0.00392156699100888,-0.00229972916225372,-0.00143396296502072,0.00145682918087302,0.00238045277619226
"C1GALT1C1",-0.00642498126019729,-0.0156780448859467,0.00922456292077294,-0.0107087989248581,0.0159423111208643,0.00686867052904926,-0.0338701343088618,0.00890750193658589,0.000774088222395696,0.0170189567862946,0.00865707676120752,-0.0106233639619236,0.00122961866237781,-0.00763503197175727,0.0184550737001397,-0.0257406386831044,0.0272912274116956,-0.00593907325437923,0.0223352418719205,0.0007995302936293,-0.0177297500024605,0.00131186884871943,0.0165320154480035,-0.00483021795251569,-0.0116766893002128,-0.0172365407936471,-0.00162387626879296,-0.0107007209295065,0.00327191349642907,-0.0354609550649973,-0.00104434704425283,0.0340851155225212,-0.0196110132073825,-0.00174687856707684,0.0124007737058196,-0.00398932168468908,-0.0081697349274148,0.00696688337019737,0.0176935885893701,-0.0221699495097905,-0.0204545594397036,-0.00984796757721509,0.0364277192543494,0.0293710729107716,0.0141930673871717,0.00812290868156541,0.0436784145775621,0.0174730176711236,-0.00342172721830684,0.00891247851840302
"SPOCD1",-0.0465267331321732,-0.00583591243459109,-0.0181179492590782,0.0873531209687459,0.0447258284869573,-0.05363109949324,0.000541750016743896,0.0274271628218138,0.0419953169373375,-0.0286410371479825,0.0238615685796636,0.0087066903521555,-0.0277876740295083,0.0902191445052354,0.0442700113580241,-0.00837092260008876,-0.0032256450107809,0.0165224806687088,0.0196436340422438,0.0101946532719106,0.053598661452422,-0.0302767349332653,0.0240464143989512,0.00645623643481217,-0.0089486573058672,-0.00445286078970374,0.0160439444026782,0.037463033239686,0.0207958362922902,0.0124981772438245,-0.023552833713145,0.0149466047897461,-0.0146200980191828,-0.0400565203360096,0.0114440975599788,-0.00723152211885093,-0.0193177404312227,0.0266779487868501,0.018447376302878,0.00142604087201997,-0.00193956543962161,0.0793022141269243,0.0376778917930959,-0.0566804341734423,-0.0206723009092464,-0.0464445762035702,0.0099409685875455,0.00453111426702042,-0.0328976053569242,0.0262649384149539
"FAM69C",-0.010229079158212,-0.000453053715355248,-0.0134097345659366,-0.0217004738790563,-0.00994358716206957,0.00151436715065441,-0.0237484587174064,-0.0330862246034567,0.0225263903700709,0.0122231392323572,0.0206284738911971,0.020077082061354,-0.00847630051838557,-0.0194536496862584,0.00269058686941075,-0.0055497887103581,0.00914631180397761,-0.0115629609785278,-0.0266995849900863,-0.0211790933610133,-0.00798982717442448,0.0352359700282252,-0.0156547896770766,0.0118292856415945,0.0204770297565359,-0.0426291761130367,-0.0255574480429543,0.0155236493124938,-0.00987711276623269,-0.035820464417868,0.013447126862435,-0.00937822059842059,0.0146727658772078,0.0654456623637581,0.0249972329384557,0.0130959057539557,-0.0227507539582009,-0.0119669274042975,0.00346033244922301,0.0323865341059949,0.019149630694829,-0.0205535840326166,-0.038114191991201,-0.00733722470844291,-0.00307513993157157,-0.0131922245086735,0.0113135739136882,0.0348423906876054,0.00828310262368699,0.0596687560730324
"OR4K2",0.00175574081059735,-4.75887537782677e-05,0.00255306119248076,0.00226983065489922,-0.00365721743147303,0.000723693125278623,-0.00578723578101207,-0.00293842452610333,-0.00141854380811142,-0.006156595414435,0.00309997489584544,-0.0072017619407021,0.0131244095778682,0.00146200854697935,-0.0035666285355368,0.00229110869005731,0.00466294632074588,0.00421283275123983,0.000548243190676333,0.000825230687082004,-0.00386930051808525,-0.00534904404788455,0.000148257370324767,-0.00119237451235941,-0.0016423923569977,0.00199199252935292,-0.0120224805742106,-0.00416109563963429,0.00384745417523015,0.000618779394052361,-0.00885471737561829,-0.00238379719406417,-0.00409309915620087,-0.00649754516662651,0.00185344176885613,0.00856291032686549,0.00380803166207931,-0.00644634600160276,0.0053588998156019,0.00474058706357623,-0.00397787011590775,0.00134953247287567,0.000716843331165828,-0.00421285384566371,0.0010905868197443,0.000688560721556398,0.00697142766769802,0.000478975573491583,0.00497254002733865,0.0113662465308382
"C21orf119",-0.0227496909355754,-0.0226236513712314,-0.0185808599373235,-0.0194695766292486,-0.00127627639847761,0.0143607729719993,-0.039959101040214,0.0475585981824644,-0.00236473317881673,0.0053147010794577,-0.0238029661141233,-0.0411543084733066,-0.0317825211359748,-0.0102549271020462,0.0133694931386382,-0.0146392963665477,-0.0179381080299323,-0.0633114054872547,0.0391263554160104,0.0241818004467856,-0.0134555177642342,-0.00731412990026586,-0.034268007810507,0.00321153460938755,-0.00215604028814329,0.0854634726217031,-0.0147065925494835,-0.0506635634133569,-0.027081376623535,0.028118534484757,-0.00648892663832922,-0.0598244930200853,0.107734797226181,0.0265472360845966,-0.0404756011637641,0.0115140376907822,-0.0256440002471522,-0.00983301021555298,0.045058801033273,-0.0308535677332741,-0.0231788535277447,-0.0155483969548326,0.000611426537394363,-0.0329460157930323,0.00237922552089596,-0.0328346048265016,0.00646193038275773,0.00780600128132507,0.0185342808056826,0.0364086842469714
