"gene","logFC","AveExpr","t","pval","padj","B","sig"
"RAB35",-0.0695607806087032,0.540595529415859,-0.984340645246792,0.333241485985518,0.686432772454063,-5.52134374062352,"NS"
"CHIC2",0.471390329642634,1.86712411817342,0.984249062503356,0.333285723751785,0.686432772454063,-5.52142818263671,"NS"
"LRRC8D",0.0872696422366999,0.612976463627214,0.984243798541482,0.333288266556434,0.686432772454063,-5.52143303594406,"NS"
"BSN",0.0663102091936689,0.410681909539635,0.984181666372766,0.333318281062036,0.686432772454063,-5.52149031920669,"NS"
"CEP89",0.0999650849354261,0.702909853277232,0.983997053686396,0.333407473700294,0.686548834705479,-5.52166050454609,"NS"
"CREB3",-0.242856996904365,1.75098760971728,-0.983693557782123,0.33355413809957,0.686592614304955,-5.52194021793895,"NS"
"WEE2",0.00581680763226409,0.0198801453283147,0.983680519049028,0.333560440049688,0.686592614304955,-5.5219522331345,"NS"
"MMP14",0.106662180019104,0.336690057701683,0.983525571129779,0.333635336500058,0.686592614304955,-5.52209500633897,"NS"
"THAP5",0.234136415924074,2.2772365412515,0.983469154918437,0.333662608977828,0.686592614304955,-5.52214698456772,"NS"
"MGC34034",-0.00399345217473655,0.0166024170611191,-0.983449892690549,0.333671920986577,0.686592614304955,-5.52216473089696,"NS"
"FITM2",-0.0612792002644073,0.256361347291925,-0.983391839857371,0.333699986746607,0.686592614304955,-5.52221821313346,"NS"
"KLRD1",0.0920457004518627,1.26887333694636,0.98333981187073,0.33371949113607,0.686592614304955,-5.52227133713038,"NS"
"MIRLET7DHG",-0.0543260571301947,0.303313339586855,-0.983308654816697,0.333740205519411,0.686592614304955,-5.52229484375839,"NS"
"LOC100507118",-0.0115145038722407,0.0424180254985377,-0.983285311097255,0.333751492464409,0.686592614304955,-5.52231634706806,"NS"
"SCAND2P",-0.0929769616111504,0.589847834304431,-0.983202010693661,0.333791771239521,0.686592614304955,-5.52239307623007,"NS"
"FUT7",0.00324319764593095,0.00548177172663431,0.983136893935198,0.333823259860798,0.686592614304955,-5.52245305197287,"NS"
"PDCD5",0.32453002297301,3.64815153258378,0.983088503476774,0.33384666142399,0.686592614304955,-5.52249761957628,"NS"
"HHLA1",0.00174000890806634,0.0015481220124164,0.983047030632981,0.333861070205556,0.686592614304955,-5.52254100937845,"NS"
"ANKRD34A",-0.0274865124606246,0.0985801179183292,-0.98300208752274,0.333888454840154,0.686592614304955,-5.52257720357889,"NS"
"GAL",0.0224137136906727,0.0467471064710145,0.982892869855608,0.333941280951843,0.686633714566042,-5.52267777730691,"NS"
"DNAH2",-0.0219243976320327,0.0266712284215298,-0.982701952278834,0.334033637096231,0.686756078470511,-5.52285355990926,"NS"
"LOC154761",0.223321995854461,0.468830297095859,0.982524185923221,0.334119646951212,0.686865371949945,-5.52301720529627,"NS"
"CMC2",-0.205219357425229,2.03466516128466,-0.982382611878792,0.334188156403927,0.686883739450869,-5.52314751362911,"NS"
"HSD52",0.00391713646358379,0.00535213410767072,0.98236995049713,0.334194283869802,0.686883739450869,-5.52315916663426,"NS"
"ALKBH2",-0.210138623148477,1.5740211710148,-0.982146141867612,0.334302608478721,0.687038848111026,-5.52336512765738,"NS"
"HSD3B7",-0.0940809626270935,0.351558134924097,-0.981949066417562,0.334398013822223,0.687111719808469,-5.52354645119236,"NS"
"C14orf119",-0.142050614654361,1.24755612949766,-0.981937134449874,0.334403790749007,0.687111719808469,-5.52355742837083,"NS"
"MBD6",0.247118396896526,0.555956747330615,0.981848056495377,0.334446920464584,0.687132815170875,-5.52363937443733,"NS"
"MCL1",-0.297138057030406,2.59864663933527,-0.981610735375624,0.334561844910871,0.687301396663529,-5.5238576610532,"NS"
"LOC285768",0.00299668053929704,0.00379778563103375,0.981504426788212,0.334613334297423,0.687336011384366,-5.52395542716672,"NS"
"MIR4458",0.00492686892059911,0.00758156820649576,0.981440209167608,0.334644439996788,0.687336011384366,-5.52401447977923,"NS"
"OR1E1",0.00601399611813361,0.00487149969029247,0.98129808842532,0.334713287351102,0.687409893450958,-5.52414515700299,"NS"
"SOCS3",-0.289418027521187,0.826426284627085,-0.981035516592335,0.334840509950581,0.687603636079031,-5.52438654031924,"NS"
"MPPED2",-0.230902864910688,0.982071588707632,-0.980933704391704,0.33488984932972,0.687637421156349,-5.52448012050481,"NS"
"ACYP1",-0.141231872073871,0.985164855026214,-0.9808566070826,0.334927214867229,0.687646615834533,-5.52455097810665,"NS"
"ZMYND19",-0.0475150364530056,0.233994187612658,-0.980739947209918,0.334983759948555,0.687695182794731,-5.52465818650724,"NS"
"LRRC8C",-0.054548643615415,0.14749605272911,-0.980653174395803,0.335025822963432,0.687714012599883,-5.52473792152453,"NS"
"ADM5",-0.0286727119007746,0.107573580428935,-0.980139337265677,0.335274978332373,0.688157899474977,-5.52520994884383,"NS"
"TSIX",0.0734812392941538,0.346174060917373,0.979876247825974,0.335402596871918,0.688271505476185,-5.52545154215989,"NS"
"SLC38A3",0.161089686433096,0.762785301263989,0.979805943677135,0.335436705350408,0.688271505476185,-5.52551609178238,"NS"
"PIP5K1C",0.0752240335904845,0.514179521863896,0.97976165284577,0.335458194520292,0.688271505476185,-5.52555675511335,"NS"
"ADCY7",-0.0764255721831762,0.276279719892116,-0.979734483359835,0.335471377162119,0.688271505476185,-5.52558169852203,"NS"
"HPS4",-0.135235244985128,1.02705005284474,-0.979685972968579,0.335494915290701,0.688271505476185,-5.52562623271117,"NS"
"CDH23",-0.088530198474066,0.418522466140987,-0.979522051708789,0.335574461170401,0.688367154774053,-5.52577670282066,"NS"
"SOWAHA",0.00663112849615507,0.0154134925738227,0.979244005479048,0.335709417590705,0.688576438336673,-5.52603187938326,"NS"
"PROSER1",-0.112079606423367,0.886882079953663,-0.978789291708291,0.335930203153622,0.688961708458958,-5.52644904706194,"NS"
"ACPL2",-0.160416685385175,1.07718018406373,-0.978671219908626,0.335987548828975,0.689011735824346,-5.5265573400841,"NS"
"IFT88",-0.116547493184155,0.881486210217936,-0.978584731934561,0.336029558932121,0.689030307709298,-5.5266366573568,"NS"
"BNC1",0.00592586734144596,0.00883575799571147,0.97845721298532,0.336091505648426,0.689089752069322,-5.52675359183318,"NS"
"CASC5",-0.0947394421375988,0.343380488813421,-0.978028435891852,0.336299855645752,0.689449326570942,-5.52714667505575,"NS"
"ZFP3",0.187226828933213,1.03151119413288,0.977956613557879,0.336334763882984,0.689453291963658,-5.52721250280449,"NS"
"ENOPH1",0.313449682079043,3.25801854427249,0.97781078649943,0.33640564863233,0.689530997672129,-5.5273461446978,"NS"
"IL18R1",-0.00449434582259438,0.00694111670263116,-0.977645857710276,0.336485830698583,0.689627742999086,-5.52749726984496,"NS"
"SPDYE3",0.064930541162185,0.427723596271607,0.977470780684257,0.336570960618141,0.689734608993894,-5.5276576679116,"NS"
"SAMD8",-0.139623121954446,1.04740742779161,-0.977180866316426,0.336711961440248,0.689955939019419,-5.52792321622389,"NS"
"LOC650293",0.0285411921421867,0.133966777427229,0.977079681285522,0.336761182537812,0.689989178410888,-5.52801587982517,"NS"
"LOC286083",-0.00229943940550641,0.00219217020014034,-0.976887101531256,0.336849263085405,0.690046776189306,-5.52819741457975,"NS"
"SLC35A1",-0.187272015878586,1.16427087631522,-0.976849549108074,0.336873147663872,0.690046776189306,-5.52822659785803,"NS"
"PSKH1",-0.125404754174584,1.05332392991905,-0.976795310894655,0.336899539598053,0.690046776189306,-5.52827625376125,"NS"
"EHMT2",-0.132043954514517,0.983632757607629,-0.976750585623676,0.336921303654724,0.690046776189306,-5.52831719849105,"NS"
"CHODL",0.0750082637763198,0.101483905153855,0.97649982385079,0.337043346118478,0.690121469250284,-5.52854673152623,"NS"
"KRT86",0.00566137362909521,0.00933395502235206,0.976416286432412,0.337084009330933,0.690121469250284,-5.5286231847338,"NS"
"CDH8",0.0392015625446292,0.0547385445433416,0.976278692880242,0.337150992497987,0.690121469250284,-5.52874909668598,"NS"
"SLC9A4",0.0670514912096248,0.649249356632829,0.976277306437469,0.337146058378904,0.690121469250284,-5.52875556358827,"NS"
"CAAP1",0.140834549915168,0.697199079709412,0.976262641246543,0.337158807326647,0.690121469250284,-5.52876378447071,"NS"
"ARGLU1",-0.341118242688738,4.00652219072599,-0.976206123048843,0.337186324507169,0.690121469250284,-5.52881549873302,"NS"
"HSD17B13",0.0547118868566403,0.481601371646256,0.976189489011446,0.33718881485776,0.690121469250284,-5.52883591666049,"NS"
"SRM",-0.161822853378524,0.957506842975614,-0.975906701141837,0.33733213029684,0.690204547791911,-5.52908942386525,"NS"
"NNAT",-0.814785816349459,1.49382387330599,-0.975823310911171,0.337372745406644,0.690204547791911,-5.52916569920999,"NS"
"SRD5A2",0.00286187511556413,0.00327172170008712,0.975797995079593,0.337385076106498,0.690204547791911,-5.52918885388441,"NS"
"RUSC1-AS1",0.0192869621998418,0.0622140332940536,0.975735562826803,0.337415486578309,0.690204547791911,-5.52924595404181,"NS"
"ULK4P2",-0.0441508356678915,0.067667959605771,-0.97571478571038,0.33742560743055,0.690204547791911,-5.52926495591128,"NS"
"TNMD",0.00560838239343769,0.00974241399225941,0.975692160165921,0.337436628914203,0.690204547791911,-5.52928564784611,"NS"
"GLIPR2",-0.245944009532912,1.28801535589074,-0.975643207249175,0.337460475970956,0.690204547791911,-5.52933041565133,"NS"
"LUC7L3",0.258148080824994,4.09874142762643,0.975543416650728,0.337509091767154,0.690209533157648,-5.529421668416,"NS"
"ACVR2A",-0.225898315905947,1.0449149788854,-0.975460049379226,0.337549710112422,0.690209533157648,-5.52949789632907,"NS"
"FLJ13197",-0.0822155595997674,0.543221377353991,-0.975407061697068,0.337575528581797,0.690209533157648,-5.52954634312956,"NS"
"CARD14",-0.0497431900176655,0.119462876576861,-0.975367196153217,0.337594954115609,0.690209533157648,-5.52958279070331,"NS"
"PLCXD1",0.113341897715221,1.02577895463595,0.9752535724744,0.337650324390195,0.690255243710851,-5.52968666496658,"NS"
"DPT",0.00243240702199911,0.00249153326559881,0.974991509213515,0.337772452972614,0.690434571526992,-5.52993139772382,"NS"
"MRI1",0.127781338057646,1.34418249770083,0.974938105815425,0.337804087556608,0.690434571526992,-5.52997500411125,"NS"
"BTBD19",-0.0341410174770955,0.100028814898029,-0.974780889014854,0.33788073506525,0.690464292529113,-5.53011866913821,"NS"
"SUPT20HL2",0.00266524211279649,0.00190374436628321,0.974712851685424,0.337910709976325,0.690464292529113,-5.53018380467787,"NS"
"MDP1",0.159260032102294,1.02437533433188,0.974683228312268,0.337928353265358,0.690464292529113,-5.5302079008195,"NS"
"BCAT1",-0.378352052452422,1.78231050921081,-0.974615310792444,0.337961471719257,0.690464292529113,-5.53026995152121,"NS"
"UBOX5",0.112446904788641,0.851127739445558,0.974520763609552,0.33800757918695,0.690464292529113,-5.53035632487085,"NS"
"FBP1",-0.0130883069685995,0.0142039764277993,-0.974501932407457,0.338016763036396,0.690464292529113,-5.53037352713794,"NS"
"MPHOSPH10",0.121467011935339,1.33083602026106,0.974124606526412,0.338200817889559,0.690718138049161,-5.53071814836029,"NS"
"CILP2",0.00675295179525295,0.0170464779567839,0.974111725934371,0.338207102077924,0.690718138049161,-5.53072991033518,"NS"
"TP73-AS1",0.0675754055587243,0.543936528919257,0.973880133777549,0.338320104828765,0.690881440752481,-5.53094136511719,"NS"
"PRKCQ-AS1",0.0334594706373094,0.0856616128115662,0.973635348548773,0.338439572746462,0.691057912749588,-5.53116481490276,"NS"
"SFTPD",0.0135009023607909,0.0137230182289965,0.973272120578412,0.338616899450514,0.691352480286182,-5.5314962875623,"NS"
"VTRNA1-1",0.0149234666327466,0.0271349083401301,0.972923687418017,0.338787062403325,0.691570365841788,-5.53181415058918,"NS"
"RNASEH2B-AS1",-0.012291804027992,0.0350973295062553,-0.972918148450457,0.338789767914173,0.691570365841788,-5.53181920273378,"NS"
"FOXA1",-0.00191595726056143,0.00165925049028308,-0.972785266980636,0.338849089503773,0.691623937176336,-5.53194559632259,"NS"
"LOC440910",0.00346293567908016,0.00925039459059089,0.972665580693397,0.338913150250758,0.691632426630872,-5.53204954370478,"NS"
"MYCNOS",-0.0172080556853083,0.0583177752915562,-0.97265277826577,0.338919405196801,0.691632426630872,-5.53206121799355,"NS"
"MDFIC",-0.0434264834549726,0.182399726620824,-0.972582895734063,0.338953549430019,0.691634601837833,-5.53212494001382,"NS"
"PET100",-0.267606986064953,2.13786632093613,-0.972440723027271,0.339023021434878,0.691708855892062,-5.53225456628634,"NS"
"SLC16A3",-0.0664166891535059,0.0979858983832955,-0.972273323696888,0.339104832643219,0.691778188852409,-5.53240717035747,"NS"
"IRF4",-0.0028991903138019,0.00770346606272241,-0.972078089701909,0.339195673529439,0.691778188852409,-5.53258939179369,"NS"
"FAM83G",-0.00863615024223056,0.0076705265271151,-0.971984782307515,0.339245879576118,0.691778188852409,-5.53267015213419,"NS"
"QSER1",0.0894674317863768,0.704543295195206,0.971971046580088,0.339252594964206,0.691778188852409,-5.53268266930828,"NS"
"ARFIP1",0.109408245957776,1.06335663106984,0.971841263154725,0.339316050429291,0.691778188852409,-5.53280093097313,"NS"
"PLA2G6",-0.125924081336279,0.593654664491099,-0.971802966181603,0.339334776634898,0.691778188852409,-5.53283582525128,"NS"
"FLJ38576",0.0129750926281593,0.0245607260915352,0.971774726277685,0.339348585647302,0.691778188852409,-5.53286155521252,"NS"
"SPINK4",-0.00462979687991694,0.0101759250691155,-0.971772477082098,0.339349685496325,0.691778188852409,-5.53286360447125,"NS"
"EPS8L1",-0.0385847975164898,0.0593965158421342,-0.971751584113241,0.339359902202427,0.691778188852409,-5.53288263999844,"NS"
"ATF2",0.157650813647467,1.71964480154064,0.971685868493684,0.339392038634677,0.691778188852409,-5.53294251083519,"NS"
"TET3",-0.0771351473330301,0.531358103008305,-0.971599375007607,0.339434339050027,0.691778188852409,-5.53302130579381,"NS"
"BAGE5",0.0122565860705669,0.0289210197119288,0.971559123908288,0.339454025425688,0.691778188852409,-5.53305797203453,"NS"
"XIRP2",0.00391378065178137,0.00607365840294113,0.971282543406913,0.339589318805969,0.691853267228907,-5.53330988134461,"NS"
"POGZ",-0.1264303455958,1.48816046718365,-0.971036830478914,0.339709543412874,0.691853267228907,-5.53353362043691,"NS"
"C6orf201",0.00302522943730689,0.00828234649501985,0.971019404184028,0.339717311252919,0.691853267228907,-5.53355019443342,"NS"
"FIGLA",-0.00253159853068418,0.00292803991222702,-0.970942631196742,0.339750063649534,0.691853267228907,-5.53362458104842,"NS"
"LINC00483",0.0367686404919814,0.224742355745783,0.970933018581827,0.339760346058778,0.691853267228907,-5.53362813270107,"NS"
"ABHD8",0.0366734287377097,0.132109361335809,0.97091982270935,0.339766804118132,0.691853267228907,-5.53364014579208,"NS"
"SOX1",0.0418758853580516,0.0770357993764059,0.970911817618444,0.339770721849637,0.691853267228907,-5.53364743329107,"NS"
"ELMO3",0.00847016128569054,0.0366303866567609,0.970765318358318,0.339842424708024,0.691853267228907,-5.53378079018497,"NS"
"NUDT8",0.0535642103521224,0.181462733898355,0.970683803094855,0.339882326108061,0.691853267228907,-5.5338549846406,"NS"
"GNAQ",-0.0740686314132253,0.460291527817588,-0.970548345105399,0.339948639256214,0.691853267228907,-5.53397826443818,"NS"
"DIABLO",0.256781244027532,2.26169518856633,0.970474385055704,0.339984849916006,0.691853267228907,-5.5340455684299,"NS"
"GUF1",-0.115264080037076,0.976839077244297,-0.970408703927637,0.340017009419319,0.691853267228907,-5.53410533455727,"NS"
"NXNL2",0.0346693852179314,0.269786427671707,0.970344355089708,0.340042944028792,0.691853267228907,-5.53416908423225,"NS"
"GBP4",0.061453251299062,0.44091805007557,0.970337382377936,0.340051932972832,0.691853267228907,-5.53417022888183,"NS"
"NCF1B",0.00443558594705497,0.0110400939887046,0.970270066010088,0.340084897556949,0.691853267228907,-5.53423147487894,"NS"
"STEAP1",-0.11734291207754,0.266952228644705,-0.970236123539857,0.340101519881165,0.691853267228907,-5.53426235502622,"NS"
"HIST1H2BM",-0.0209272939090295,0.0282863782544963,-0.970228054433366,0.340105471568901,0.691853267228907,-5.53426969598191,"NS"
"CORO7-PAM16",-0.09880585478594,0.412388493263563,-0.970211080605463,0.340113784271692,0.691853267228907,-5.53428513791715,"NS"
"SMYD5",-0.116037878792092,0.803986183160806,-0.970199301503932,0.34011955300808,0.691853267228907,-5.53429585380355,"NS"
"LOC100130452",-0.00326538897450892,0.00517772134031629,-0.970042351842502,0.340196424361663,0.691875978923867,-5.53443862517309,"NS"
"TOMM70A",-0.0900766828357596,0.605302807333526,-0.970041384974879,0.340196897953813,0.691875978923867,-5.53443950463052,"NS"
"USP28",0.0647332310758394,0.522260446806967,0.969779892626345,0.340324998757672,0.692069188778853,-5.53467732663306,"NS"
"ZNF18",-0.0905403706234051,0.505850947693992,-0.96954062490434,0.34044224060448,0.692240280929599,-5.53489488343557,"NS"
"KRT31",0.00223328415238311,0.00206787259331839,0.969265182525692,0.340571673631973,0.692406735656903,-5.53515047007164,"NS"
"CCZ1B",0.105841532647168,0.560220543411137,0.969222092837292,0.340598364496242,0.692406735656903,-5.53518443457593,"NS"
"SNORD127",0.00381545922688757,0.00403514477313211,0.969170924506397,0.340623448417758,0.692406735656903,-5.53523093920452,"NS"
"OMA1",0.0733475115669966,0.493753387699355,0.969070653243519,0.340672607368398,0.692432176675071,-5.53532206467636,"NS"
"CASQ2",0.00535217607060625,0.00534474073139873,0.968892928925806,0.340759750185131,0.692432176675071,-5.53548355708101,"NS"
"HIST1H2BB",-0.0105916569484186,0.0323681023968673,-0.968828575751215,0.340791307914871,0.692432176675071,-5.535542025945,"NS"
"DCUN1D5",-0.081921824325187,0.744689840931352,-0.968587273590998,0.340909656050662,0.692432176675071,-5.53576123174108,"NS"
"TOR4A",0.0249866874776108,0.201251978692227,0.968577304944802,0.3409089816024,0.692432176675071,-5.53577548604588,"NS"
"HFE",-0.067324960985223,0.137945014103016,-0.968547379735461,0.340929224909133,0.692432176675071,-5.53579746755974,"NS"
"ADARB2-AS1",-0.00789459213297258,0.00694831671255289,-0.968506598930233,0.340949229620119,0.692432176675071,-5.53583450756203,"NS"
"LOC100128076",-0.00360127132841806,0.0062468976419641,-0.968458046860287,0.340973047497867,0.692432176675071,-5.53587860407915,"NS"
"PSMC6",-0.312693224309873,2.98555245101574,-0.968138432588038,0.341129866634685,0.692432176675071,-5.53616883638419,"NS"
"UBE2QL1",0.0262756138613737,0.0578715957175826,0.967941504369439,0.341226513923123,0.692432176675071,-5.53634761663689,"NS"
"COX6B1",0.294753315766031,3.72377653340421,0.967899297856068,0.341247230193526,0.692432176675071,-5.53638592918747,"NS"
"NFKBIB",0.0899763149713374,1.10675567128079,0.967903404683952,0.341239654111078,0.692432176675071,-5.53638740091551,"NS"
"DGKA",-0.0828500476899105,0.450140343534328,-0.967897632908194,0.341248047419151,0.692432176675071,-5.53638744049572,"NS"
"COL6A4P2",0.00942159188833547,0.0452428973788229,0.967855103618403,0.341268923009863,0.692432176675071,-5.53642604440629,"NS"
"EGFLAM",-0.0343574777195403,0.037747006240777,-0.967810786170094,0.341290677238142,0.692432176675071,-5.53646626974909,"NS"
"SSUH2",0.0106471811527253,0.0284280553188311,0.967803999674967,0.341294008626314,0.692432176675071,-5.53647242945333,"NS"
"PCBP1",-0.20621288482362,2.39986449432466,-0.967734787763795,0.3413279849625,0.692432176675071,-5.53653524675309,"NS"
"MGC12916",-0.0246332712922405,0.0399637134336739,-0.967708999092651,0.34134064528225,0.692432176675071,-5.53655865169217,"NS"
"SNORD116-26",0.0093497109554577,0.0183532608005097,0.967670854281625,0.341359372128363,0.692432176675071,-5.53659326958625,"NS"
"IQCF3",0.00323905875087009,0.0110302969509152,0.967666985192853,0.341361271660807,0.692432176675071,-5.53659678086318,"NS"
"ZNF250",0.129411177069597,0.77250098643492,0.967661004027976,0.341364208132848,0.692432176675071,-5.53660220886647,"NS"
"FAM180B",0.00629140244168474,0.0187904309484365,0.967592636759062,0.341397774472368,0.692432176675071,-5.53666425104022,"NS"
"CAD",0.0964096383512396,0.766743816634301,0.967470161731556,0.34145791171091,0.692432176675071,-5.53677538489873,"NS"
"AS3MT",0.069555242479297,0.695721919599518,0.96747428153049,0.341450330931651,0.692432176675071,-5.53677684638626,"NS"
"DTNA",0.437178017989359,2.60559750635015,0.967458016633754,0.341463875541473,0.692432176675071,-5.53678640464759,"NS"
"SAP130",0.0964842934726704,1.02025974120076,0.967317905125874,0.341532682148362,0.692504543351444,-5.53691352427975,"NS"
"ULK4P1",-0.0437951473767523,0.0675663343797313,-0.967132267276589,0.341623860436817,0.692622253260293,-5.53708192237531,"NS"
"LOC100130417",0.00560445936102983,0.011578409765322,0.96687051808397,0.34175244961443,0.692805093182904,-5.5373193123353,"NS"
"LOC100129534",0.0183259671161203,0.0530212788199862,0.966813812388474,0.341780311644825,0.692805093182904,-5.53737073291892,"NS"
"KIAA1984",0.0126279186352081,0.0604603861924571,0.966655749910571,0.34185798285178,0.692860434470104,-5.53751404873852,"NS"
"IL17B",0.0169000503003309,0.0202964000538294,0.966509458580581,0.341929880367542,0.692860434470104,-5.53764667214841,"NS"
"DUT",-0.209593343316712,1.61837084019415,-0.966382551698708,0.341992259299724,0.692860434470104,-5.53776170702916,"NS"
"C21orf91-OT1",0.00326247469339004,0.00641624670342164,0.9663677636612,0.341999528608355,0.692860434470104,-5.53777511074559,"NS"
"MCM9",0.0576759610990004,0.308273374947888,0.96629085016872,0.342037338408587,0.692860434470104,-5.53784482121497,"NS"
"CCBL1",-0.131411631840132,0.643899006991026,-0.966243011340446,0.342060856854483,0.692860434470104,-5.53788817728104,"NS"
"RAB19",0.00273392172424394,0.00307065473673415,0.966236065036959,0.342062630923841,0.692860434470104,-5.53789600968458,"NS"
"FAM220A",0.0944041300878165,0.577199109670766,0.966172212112211,0.342095665053881,0.692860434470104,-5.53795233855803,"NS"
"RABL3",-0.153977666971904,0.983693409996007,-0.966086372100017,0.342137871204322,0.692860434470104,-5.53803012455467,"NS"
"STRIP1",-0.099704620404601,1.57458104017729,-0.96605017862566,0.342150118570836,0.692860434470104,-5.53806811969746,"NS"
"CXorf38",-0.0787404871096029,0.827721366473104,-0.965900684742946,0.342223634130709,0.692860434470104,-5.53820356705225,"NS"
"ALG1L2",0.00924605576054939,0.0392877009074693,0.965794045117497,0.342281629986343,0.692860434470104,-5.53829497535605,"NS"
"LOC344967",0.0291177311685282,0.235156673160592,0.965705176541044,0.342319793887135,0.692860434470104,-5.53838067569751,"NS"
"DYNLT3",-0.284529224344384,1.16260642877995,-0.965689427896205,0.342333087891569,0.692860434470104,-5.5383897413129,"NS"
"OTOF",0.024596435947724,0.0216013913643232,0.9656325078993,0.342361087228186,0.692860434470104,-5.5384412974261,"NS"
"EFNA1",0.221717478573152,0.971958948088109,0.965623231187142,0.342365650652667,0.692860434470104,-5.5384496996742,"NS"
"LRRC8E",0.0144692725866836,0.0375323613435913,0.965486578651806,0.342432877872012,0.692860434470104,-5.53857346201399,"NS"
"TMEM220-AS1",0.0253927100906112,0.0691062823394781,0.965364145439298,0.342493117342164,0.692860434470104,-5.53868433244216,"NS"
"HIGD2A",-0.263733351427011,2.66468118463286,-0.965306110586125,0.342521674087415,0.692860434470104,-5.53873688181235,"NS"
"SCRT2",0.0431710031457708,0.0996599816989364,0.965292521475662,0.342528361003828,0.692860434470104,-5.5387491860477,"NS"
"CCDC88A",-0.257858317526159,2.31835353952239,-0.965244197995117,0.342552140687896,0.692860434470104,-5.53879293914676,"NS"
"CABP5",0.00583528109369772,0.00950747286781005,0.965243441820998,0.342552512805309,0.692860434470104,-5.53879362378653,"NS"
"FRG1B",-0.158234289756485,1.13777089252929,-0.965197495661765,0.342575123671979,0.692860434470104,-5.53883522248394,"NS"
"PLA1A",0.00397952608764974,0.00979074917251927,0.965107057005983,0.342619632970063,0.692860434470104,-5.53891709836807,"NS"
"DNALI1",-0.131355120366595,0.776371112677033,-0.964981586091915,0.342681389809545,0.692860434470104,-5.53903067779217,"NS"
"TRIM45",-0.0740110969625965,0.741799086596935,-0.964934416633185,0.342699065686304,0.692860434470104,-5.53907857255958,"NS"
"IFI27",0.131470558528443,0.137320016657992,0.964806154290236,0.342767749986333,0.692860434470104,-5.53918945997821,"NS"
"APIP",-0.158494449359499,1.50734586911489,-0.964707146191564,0.342816495376676,0.692860434470104,-5.53927905968127,"NS"
"EMC3",-0.23762750876647,2.22997884822602,-0.964684512201825,0.342827639591858,0.692860434470104,-5.5392995416373,"NS"
"NEURL3",0.0106772921376815,0.0225743702973479,0.964676950510767,0.342831362768528,0.692860434470104,-5.53930638426491,"NS"
"FN3K",0.0252976980586364,0.100868206918607,0.964669850937313,0.342834858435492,0.692860434470104,-5.53931280867352,"NS"
"HAL",0.00452505693837527,0.00755484623529071,0.964306762917194,0.343013666636903,0.693154803876583,-5.53964130846225,"NS"
"SLC26A9",0.00289098279463158,0.00549129698261438,0.963876782951696,0.343225497967647,0.693515842385536,-5.54003017881049,"NS"
"HTR4",-0.0208653466540177,0.0207300858340386,-0.96373548262135,0.343295129350303,0.693528336150848,-5.54015793435383,"NS"
"LSM14B",-0.0515601896287497,0.329061682060896,-0.963720370009402,0.343302577256289,0.693528336150848,-5.54017159726473,"NS"
"GUCY1B2",0.0425815597885202,0.0359452515511842,0.963662317980129,0.343331187885477,0.693528336150848,-5.54022407870358,"NS"
"TMEM229B",-0.0878790822826903,0.177580943265092,-0.963533450210945,0.343394705403883,0.693589634398163,-5.54034056996553,"NS"
"ZNF239",-0.0807433081821453,0.292526083443195,-0.963427096435671,0.343447131975404,0.693628521440521,-5.5404366985403,"NS"
"LOC100506013",0.00315700342278737,0.00943493558896104,0.963250171668998,0.34353435810162,0.693670190106939,-5.54059659125119,"NS"
"OR52A5",0.00405148061347537,0.00355814463462526,0.963224863200756,0.343546836711882,0.693670190106939,-5.54061946110404,"NS"
"KDM4E",0.00211699060500269,0.00185865084188882,0.963165127833075,0.343570758578626,0.693670190106939,-5.540678637434,"NS"
"AAED1",-0.0542499826383958,0.1751730735722,-0.963072873071107,0.34362178348166,0.693670190106939,-5.54075679432594,"NS"
"DNAH1",0.0442897463846582,0.227138768980099,0.963030523924424,0.343642667926785,0.693670190106939,-5.54079505600402,"NS"
"KRTAP5-1",0.00435999529104043,0.00800793052750513,0.962981554777194,0.343666818083972,0.693670190106939,-5.54083929677458,"NS"
"CARNS1",0.00613850098802579,0.0178084068432799,0.962801892113443,0.343755432255338,0.693782078477496,-5.54100159354605,"NS"
"EVI5",0.0700149250293412,0.808803765974816,0.962595020374333,0.343851956513697,0.693805222337391,-5.54119363331521,"NS"
"TDRD12",0.00310869593157227,0.00449080219615342,0.962547453262516,0.34388095422723,0.693805222337391,-5.54123139043021,"NS"
"RC3H1",0.160763230342427,2.23820560216163,0.962460078449221,0.343924065834461,0.693805222337391,-5.54131029007287,"NS"
"TRIM49B",-0.00186904650081308,0.00134132549789261,-0.962446077058907,0.343925446321442,0.693805222337391,-5.54132813159777,"NS"
"ZFP42",0.0470551613864134,0.486101893914472,0.962289329129361,0.344002798393991,0.693805222337391,-5.54146965660572,"NS"
"OR4A47",-0.00196229731702485,0.00210646445486129,-0.96222103072104,0.344036505996883,0.693805222337391,-5.54153131533621,"NS"
"MYCBP2-AS1",0.00875715812836337,0.0254384628374368,0.962119040148976,0.344092372324718,0.693805222337391,-5.54161818444444,"NS"
"EFCAB12",0.0130653073662566,0.036740666921209,0.962091070556682,0.344106178110772,0.693805222337391,-5.54164343128499,"NS"
"IDH3A",0.203401839816867,1.36372416274193,0.962084930960796,0.34410920866412,0.693805222337391,-5.54164897311889,"NS"
"LOC100128288",0.0818389143721899,0.949255132645513,0.96206712218237,0.34411247327143,0.693805222337391,-5.54167024657983,"NS"
